"","","258","9/14/2020","853.34","936.75257740565","945.28","801.74265395277","1111","1336.8535127055","397","201.80833333333"
"","","259","9/15/2020","745.34","818.19575555292","1078.74","914.9372360835","1147","1380.1718983558","313","159.10833333333"
"","","260","9/16/2020","713.38","783.11171827131","851.92","722.5590319857","825.5","993.31464872945","162","82.35"
"","","261","9/17/2020","659.64","724.11872191607","1217.22","1032.3895493868","1081.5","1301.3565022422","260.5","132.42083333333"
"","","262","9/18/2020","715.88","785.85608914753","1193.82","1012.5427546779","882.5","1061.9020926756","496","252.13333333333"
"","","263","9/19/2020","718.5","788.73218982581","1138.82","965.89430557559","1101","1324.8206278027","161.5","82.095833333333"
"","","264","9/20/2020","81.78","89.77386010293","0","0","410","493.34828101644","0","0"
"","","265","9/21/2020","637.86","700.20976284244","1052.96","893.07183575884","1001.5","1205.0934230194","331.5","168.5125"
"","","266","9/22/2020","637.48","699.79261846925","1354.62","1148.9258567805","1248.5","1502.3056801196","497.5","252.89583333333"
"","","267","9/23/2020","689.72","757.13899229876","912.72","774.12677208422","1113.5","1339.8617339312","243.5","123.77916666667"
